Event number of finishers,age_at_race,hours,avgtemp,Elevation gain
61.0,62.0,16.375,21.0,9000.0
109.0,21.0,9.487222222222222,19.0,3200.0
57.0,61.0,16.616666666666667,19.0,3200.0
193.0,28.0,16.518055555555556,23.0,3200.0
109.0,51.0,12.13,17.0,4000.0
140.0,42.0,11.91,19.0,10000.0
72.0,49.0,21.84638888888889,16.0,11000.0
108.0,24.0,11.999444444444444,22.0,6000.0
170.0,47.0,12.895,26.0,10000.0
36.0,55.0,18.113888888888887,27.0,5600.0
66.0,37.0,13.218333333333334,6.0,11000.0
197.0,51.0,17.944444444444443,18.0,3200.0
151.0,32.0,12.13,23.0,6000.0
50.0,25.0,16.36861111111111,18.0,9000.0
58.0,57.0,14.95888888888889,28.0,5600.0
109.0,55.0,17.42888888888889,19.0,3200.0
91.0,55.0,16.351388888888888,28.0,5600.0
197.0,49.0,16.586944444444445,18.0,3200.0
103.0,46.0,14.606111111111112,17.0,3200.0
75.0,33.0,14.74,17.0,6000.0
99.0,43.0,19.774722222222223,18.0,4000.0
160.0,39.0,8.530833333333334,21.0,6000.0
124.0,35.0,12.707777777777778,9.0,4000.0
102.0,37.0,14.312222222222225,20.0,3200.0
83.0,29.0,14.379166666666666,28.0,5600.0
108.0,38.0,8.880277777777778,22.0,6000.0
103.0,41.0,21.425555555555555,17.0,3200.0
197.0,43.0,15.601666666666668,18.0,3200.0
166.0,33.0,9.240555555555556,24.0,10000.0
124.0,76.0,13.775833333333331,9.0,4000.0
123.0,55.0,15.565555555555555,26.0,3200.0
189.0,53.0,17.800555555555555,21.0,6000.0
201.0,39.0,16.598333333333333,23.0,10000.0
78.0,48.0,9.06,19.0,4000.0
170.0,61.0,16.999444444444446,26.0,10000.0
83.0,35.0,12.71527777777778,28.0,5600.0
34.0,41.0,14.805833333333334,22.0,6000.0
197.0,52.0,25.545,18.0,3200.0
50.0,43.0,11.885833333333334,18.0,9000.0
84.0,38.0,11.176944444444445,10.0,4000.0
78.0,61.0,12.137777777777778,19.0,4000.0
164.0,40.0,14.54,26.0,6000.0
143.0,46.0,10.8275,27.0,10000.0
50.0,57.0,16.715,18.0,9000.0
138.0,54.0,9.525833333333331,23.0,6000.0
82.0,46.0,16.426666666666666,10.0,11000.0
201.0,57.0,14.191944444444443,23.0,10000.0
170.0,34.0,14.406666666666666,26.0,10000.0
37.0,55.0,20.91027777777778,22.0,6000.0
78.0,37.0,9.96888888888889,19.0,4000.0
141.0,55.0,15.91,19.0,10000.0
78.0,35.0,11.468333333333334,19.0,4000.0
193.0,49.0,23.980833333333333,23.0,3200.0
57.0,48.0,13.873055555555556,19.0,3200.0
138.0,39.0,18.573611111111113,23.0,6000.0
89.0,32.0,9.891111111111112,23.0,6000.0
140.0,40.0,20.66861111111111,22.0,6000.0
89.0,45.0,10.793888888888889,23.0,6000.0
130.0,40.0,15.834444444444443,25.0,10000.0
100.0,66.0,14.45138888888889,15.0,4000.0
103.0,42.0,20.517222222222223,17.0,3200.0
221.0,26.0,16.07638888888889,22.0,3200.0
126.0,34.0,19.4825,15.0,3200.0
79.0,56.0,18.46472222222222,9.0,11000.0
96.0,38.0,9.515833333333331,12.0,4000.0
199.0,36.0,19.004722222222224,24.0,3200.0
76.0,47.0,12.884444444444444,9.0,11000.0
140.0,31.0,11.34027777777778,22.0,6000.0
76.0,60.0,18.583055555555557,9.0,11000.0
75.0,37.0,14.648333333333332,17.0,6000.0
121.0,24.0,8.948333333333334,18.0,10000.0
161.0,62.0,15.676111111111112,24.0,3200.0
83.0,42.0,16.204444444444444,28.0,5600.0
166.0,51.0,11.74611111111111,24.0,10000.0
87.0,39.0,11.243611111111113,11.0,4000.0
55.0,47.0,19.36611111111111,21.0,11000.0
159.0,53.0,18.286944444444444,22.0,3200.0
197.0,50.0,19.48777777777778,18.0,3200.0
109.0,52.0,13.281666666666666,11.0,4000.0
75.0,64.0,20.481944444444444,17.0,6000.0
164.0,22.0,8.169166666666667,26.0,6000.0
36.0,36.0,14.942777777777778,27.0,5600.0
199.0,43.0,13.446666666666667,24.0,3200.0
108.0,43.0,12.109166666666669,22.0,6000.0
58.0,34.0,11.926388888888887,22.0,6000.0
72.0,31.0,14.46111111111111,16.0,11000.0
89.0,31.0,10.419444444444444,23.0,6000.0
141.0,57.0,13.974722222222224,19.0,10000.0
49.0,42.0,14.49388888888889,10.0,11000.0
63.0,65.0,21.17222222222222,8.0,11000.0
156.0,37.0,9.641388888888889,23.0,6000.0
140.0,68.0,15.230833333333331,19.0,10000.0
37.0,28.0,17.57138888888889,22.0,6000.0
96.0,44.0,10.302777777777775,12.0,4000.0
124.0,41.0,17.47861111111111,9.0,4000.0
151.0,41.0,12.278055555555556,23.0,6000.0
138.0,66.0,17.358888888888888,23.0,6000.0
172.0,43.0,11.816944444444443,22.0,10000.0
100.0,18.0,11.601944444444444,15.0,4000.0
197.0,53.0,13.999722222222225,18.0,3200.0
154.0,40.0,13.236944444444443,24.0,10000.0
164.0,58.0,13.708055555555555,26.0,6000.0
159.0,31.0,17.02138888888889,22.0,3200.0
151.0,63.0,12.577777777777778,23.0,6000.0
97.0,53.0,15.310555555555556,18.0,3200.0
63.0,40.0,12.619166666666668,21.0,9000.0
166.0,60.0,15.0075,24.0,10000.0
109.0,45.0,8.468055555555555,11.0,4000.0
80.0,40.0,14.79527777777778,28.0,5600.0
109.0,18.0,15.0775,19.0,3200.0
49.0,46.0,15.557222222222222,18.0,6000.0
156.0,48.0,13.077777777777778,23.0,6000.0
61.0,42.0,14.368055555555555,21.0,9000.0
68.0,49.0,17.991944444444446,22.0,9000.0
130.0,62.0,16.31138888888889,25.0,10000.0
99.0,53.0,8.617777777777778,18.0,4000.0
49.0,32.0,11.443055555555556,10.0,11000.0
66.0,37.0,16.07111111111111,15.0,11000.0
221.0,40.0,14.10777777777778,22.0,3200.0
164.0,26.0,9.5325,26.0,6000.0
63.0,40.0,21.28527777777778,8.0,11000.0
96.0,50.0,9.029722222222222,12.0,4000.0
71.0,21.0,23.802777777777777,12.0,11000.0
124.0,63.0,16.286666666666665,9.0,4000.0
102.0,49.0,13.495555555555557,20.0,3200.0
14.0,46.0,16.88277777777778,23.0,9000.0
140.0,50.0,15.379166666666666,19.0,10000.0
124.0,42.0,13.546944444444444,9.0,4000.0
67.0,37.0,17.360555555555557,17.0,9000.0
193.0,36.0,17.349444444444444,23.0,3200.0
83.0,28.0,11.64222222222222,25.0,3200.0
82.0,40.0,21.50583333333333,10.0,11000.0
197.0,51.0,15.407222222222222,18.0,3200.0
189.0,50.0,24.16777777777778,21.0,6000.0
35.0,42.0,19.226944444444445,13.0,6000.0
172.0,27.0,10.157777777777778,22.0,10000.0
140.0,57.0,14.979722222222222,19.0,10000.0
170.0,53.0,12.572222222222225,26.0,10000.0
81.0,43.0,19.67111111111111,28.0,5600.0
166.0,44.0,10.554722222222225,24.0,10000.0
40.0,44.0,16.43722222222222,20.0,9000.0
151.0,58.0,12.952222222222222,23.0,6000.0
141.0,39.0,17.214166666666667,19.0,10000.0
103.0,53.0,16.849722222222223,17.0,3200.0
82.0,39.0,10.973888888888888,10.0,11000.0
96.0,53.0,9.123055555555556,12.0,4000.0
72.0,30.0,14.137777777777778,16.0,11000.0
124.0,43.0,10.569166666666666,9.0,4000.0
170.0,29.0,11.725,26.0,10000.0
87.0,45.0,11.980555555555556,11.0,4000.0
154.0,42.0,12.658611111111112,24.0,10000.0
61.0,23.0,13.4225,21.0,9000.0
55.0,39.0,16.393055555555556,26.0,9000.0
109.0,43.0,12.104722222222222,11.0,4000.0
49.0,56.0,15.795833333333333,10.0,11000.0
123.0,60.0,17.546666666666667,26.0,3200.0
126.0,29.0,16.218055555555555,15.0,3200.0
166.0,32.0,14.91611111111111,24.0,10000.0
83.0,28.0,17.512777777777778,25.0,3200.0
140.0,37.0,11.465555555555556,22.0,6000.0
159.0,40.0,13.224722222222224,22.0,3200.0
146.0,30.0,11.79888888888889,21.0,6000.0
128.0,33.0,14.095555555555556,21.0,10000.0
151.0,30.0,14.54888888888889,23.0,6000.0
126.0,49.0,14.285,15.0,3200.0
170.0,53.0,16.356666666666666,26.0,10000.0
55.0,29.0,16.448055555555555,26.0,9000.0
103.0,52.0,17.599722222222223,17.0,3200.0
130.0,54.0,15.14638888888889,25.0,10000.0
151.0,48.0,19.310555555555556,23.0,6000.0
140.0,59.0,15.067777777777778,22.0,6000.0
160.0,32.0,11.231111111111112,21.0,6000.0
26.0,59.0,16.930555555555557,23.0,6000.0
75.0,36.0,15.287222222222224,17.0,6000.0
201.0,59.0,15.334722222222222,23.0,10000.0
109.0,47.0,11.905555555555557,11.0,4000.0
140.0,46.0,14.175833333333332,22.0,6000.0
164.0,36.0,15.989722222222222,26.0,6000.0
138.0,47.0,10.277222222222225,23.0,6000.0
40.0,33.0,14.856111111111112,28.0,5600.0
65.0,45.0,18.802777777777777,9.0,11000.0
128.0,57.0,13.569722222222222,21.0,10000.0
146.0,62.0,14.533055555555556,21.0,6000.0
87.0,66.0,14.601944444444444,11.0,4000.0
126.0,50.0,16.759166666666665,15.0,3200.0
17.0,46.0,13.632222222222222,18.0,9000.0
55.0,56.0,14.549166666666666,28.0,5600.0
97.0,41.0,16.61,28.0,5600.0
221.0,41.0,19.171666666666667,22.0,3200.0
221.0,32.0,12.2625,22.0,3200.0
126.0,60.0,12.996666666666666,15.0,3200.0
156.0,34.0,11.785,23.0,6000.0
103.0,58.0,11.846388888888889,12.0,4000.0
96.0,57.0,12.348611111111111,12.0,4000.0
37.0,44.0,11.576666666666666,22.0,6000.0
60.0,38.0,14.115555555555556,28.0,5600.0
99.0,57.0,14.341944444444444,18.0,4000.0
124.0,64.0,11.785833333333333,9.0,4000.0
103.0,46.0,23.136111111111113,17.0,3200.0
50.0,59.0,14.939722222222224,18.0,9000.0
197.0,55.0,16.59777777777778,18.0,3200.0
140.0,58.0,14.225555555555555,19.0,10000.0
138.0,67.0,10.250555555555556,23.0,6000.0
66.0,44.0,17.817222222222224,15.0,11000.0
201.0,34.0,18.649166666666662,23.0,10000.0
80.0,37.0,13.456388888888888,28.0,5600.0
63.0,67.0,15.62111111111111,21.0,9000.0
160.0,35.0,14.761666666666668,21.0,6000.0
199.0,68.0,17.114722222222223,24.0,3200.0
67.0,53.0,16.99222222222222,17.0,9000.0
60.0,35.0,9.638055555555557,28.0,5600.0
138.0,43.0,16.328333333333333,23.0,6000.0
159.0,48.0,19.275555555555556,22.0,3200.0
146.0,17.0,9.038055555555555,21.0,6000.0
146.0,35.0,12.34722222222222,21.0,6000.0
89.0,36.0,15.034166666666666,23.0,6000.0
84.0,61.0,11.639444444444443,10.0,4000.0
201.0,40.0,15.099722222222224,23.0,10000.0
52.0,37.0,13.886944444444444,13.0,6000.0
193.0,46.0,17.49222222222222,23.0,3200.0
103.0,39.0,11.522777777777778,13.0,4000.0
50.0,52.0,11.060277777777776,18.0,9000.0
63.0,28.0,12.72638888888889,8.0,11000.0
63.0,31.0,15.1825,8.0,11000.0
72.0,38.0,16.78472222222222,16.0,11000.0
172.0,26.0,14.961944444444445,22.0,10000.0
83.0,46.0,20.18,25.0,3200.0
103.0,57.0,11.590555555555556,13.0,4000.0
141.0,48.0,14.679722222222225,19.0,10000.0
201.0,53.0,14.26388888888889,23.0,10000.0
28.0,26.0,15.550833333333332,22.0,9000.0
146.0,48.0,10.846111111111112,21.0,6000.0
71.0,34.0,18.371111111111112,12.0,11000.0
126.0,70.0,18.40388888888889,15.0,3200.0
123.0,33.0,13.761666666666668,26.0,3200.0
154.0,44.0,15.128055555555555,24.0,10000.0
126.0,51.0,16.343333333333334,15.0,3200.0
83.0,49.0,17.49388888888889,28.0,5600.0
80.0,47.0,15.605555555555556,28.0,5600.0
143.0,48.0,13.041666666666666,27.0,10000.0
87.0,48.0,11.931666666666668,11.0,4000.0
96.0,53.0,12.890277777777778,12.0,4000.0
143.0,52.0,15.925277777777778,27.0,10000.0
109.0,42.0,9.040277777777778,17.0,4000.0
43.0,36.0,15.359166666666669,23.0,3200.0
124.0,42.0,12.6025,9.0,4000.0
130.0,56.0,15.263055555555557,25.0,10000.0
82.0,33.0,17.304166666666667,10.0,11000.0
26.0,62.0,23.551388888888887,23.0,6000.0
87.0,51.0,11.0075,11.0,4000.0
141.0,40.0,11.341666666666669,19.0,10000.0
201.0,39.0,14.946388888888889,23.0,10000.0
66.0,30.0,18.60944444444445,15.0,11000.0
89.0,26.0,13.953888888888889,23.0,6000.0
172.0,58.0,16.098333333333333,22.0,10000.0
161.0,41.0,17.109166666666667,24.0,3200.0
60.0,64.0,14.675,28.0,5600.0
193.0,48.0,27.72972222222222,23.0,3200.0
50.0,47.0,11.888333333333334,18.0,9000.0
55.0,53.0,12.536111111111111,28.0,5600.0
66.0,31.0,11.685555555555556,6.0,11000.0
140.0,44.0,11.903888888888888,22.0,6000.0
221.0,46.0,11.307222222222222,22.0,3200.0
81.0,46.0,14.175833333333332,28.0,5600.0
156.0,32.0,10.852222222222222,23.0,6000.0
141.0,37.0,13.949444444444444,19.0,10000.0
92.0,35.0,9.590555555555556,15.0,4000.0
166.0,43.0,11.774722222222222,24.0,10000.0
138.0,33.0,10.575555555555557,23.0,6000.0
81.0,58.0,16.0475,28.0,5600.0
55.0,36.0,16.3325,28.0,5600.0
92.0,78.0,14.91,15.0,4000.0
159.0,39.0,16.8875,22.0,3200.0
156.0,31.0,18.821666666666665,23.0,6000.0
77.0,48.0,16.436944444444446,29.0,5600.0
97.0,38.0,13.730833333333331,18.0,3200.0
140.0,36.0,11.34027777777778,22.0,6000.0
156.0,39.0,12.345,23.0,6000.0
123.0,62.0,24.906666666666663,26.0,3200.0
161.0,42.0,28.62555555555555,24.0,3200.0
193.0,44.0,21.289722222222224,23.0,3200.0
130.0,43.0,16.614166666666666,25.0,10000.0
193.0,39.0,10.011944444444444,23.0,3200.0
97.0,44.0,17.476944444444445,28.0,5600.0
143.0,40.0,9.645,27.0,10000.0
96.0,58.0,14.741111111111111,12.0,4000.0
160.0,23.0,13.007777777777775,21.0,6000.0
109.0,43.0,11.9625,11.0,4000.0
143.0,46.0,16.38388888888889,27.0,10000.0
130.0,48.0,17.250833333333333,25.0,10000.0
76.0,36.0,11.6375,9.0,11000.0
140.0,45.0,9.960277777777778,22.0,6000.0
123.0,35.0,11.21888888888889,26.0,3200.0
83.0,24.0,12.756944444444445,28.0,5600.0
83.0,50.0,21.653055555555557,25.0,3200.0
103.0,31.0,9.908888888888889,12.0,4000.0
126.0,49.0,16.819166666666668,15.0,3200.0
55.0,54.0,18.335833333333333,26.0,9000.0
138.0,55.0,9.606388888888889,23.0,6000.0
83.0,35.0,12.065,25.0,3200.0
103.0,42.0,7.554166666666666,13.0,4000.0
52.0,34.0,18.287777777777777,13.0,6000.0
55.0,60.0,17.821666666666665,26.0,9000.0
121.0,49.0,13.890277777777778,18.0,10000.0
164.0,33.0,15.145833333333334,26.0,6000.0
103.0,51.0,10.409166666666666,13.0,4000.0
60.0,48.0,17.7475,27.0,5600.0
128.0,27.0,14.490277777777775,21.0,10000.0
60.0,53.0,14.671111111111111,28.0,5600.0
123.0,57.0,17.495,26.0,3200.0
55.0,57.0,13.312777777777775,21.0,11000.0
193.0,52.0,13.810277777777776,23.0,3200.0
156.0,35.0,11.903055555555556,23.0,6000.0
60.0,52.0,14.828888888888889,27.0,5600.0
100.0,51.0,10.8925,15.0,4000.0
109.0,48.0,15.099166666666669,19.0,3200.0
17.0,56.0,19.3175,18.0,9000.0
83.0,48.0,13.799166666666666,28.0,5600.0
189.0,51.0,13.217222222222222,21.0,6000.0
55.0,56.0,16.44527777777778,28.0,5600.0
57.0,34.0,16.300555555555555,19.0,3200.0
128.0,50.0,10.377222222222224,21.0,10000.0
92.0,39.0,12.371944444444445,15.0,4000.0
159.0,30.0,16.982777777777777,22.0,3200.0
124.0,59.0,13.756944444444445,9.0,4000.0
201.0,46.0,13.41611111111111,23.0,10000.0
55.0,50.0,25.565555555555555,21.0,11000.0
38.0,44.0,21.799166666666668,18.0,6000.0
67.0,41.0,16.279166666666665,17.0,9000.0
54.0,44.0,15.3725,21.0,11000.0
67.0,38.0,19.128055555555555,17.0,9000.0
193.0,32.0,16.018333333333334,23.0,3200.0
201.0,35.0,12.11111111111111,23.0,10000.0
193.0,45.0,21.56888888888889,23.0,3200.0
103.0,76.0,16.955277777777777,13.0,4000.0
57.0,48.0,17.82138888888889,24.0,9000.0
77.0,53.0,16.599166666666665,29.0,5600.0
156.0,39.0,11.449444444444444,23.0,6000.0
189.0,66.0,16.500555555555554,21.0,6000.0
154.0,39.0,9.893333333333333,24.0,10000.0
151.0,32.0,16.64638888888889,23.0,6000.0
140.0,36.0,12.860833333333334,19.0,10000.0
97.0,55.0,16.055,28.0,5600.0
89.0,41.0,11.146666666666668,23.0,6000.0
68.0,27.0,10.065277777777778,22.0,9000.0
58.0,47.0,12.176944444444445,28.0,5600.0
38.0,34.0,14.775277777777776,18.0,6000.0
103.0,55.0,15.612222222222222,17.0,3200.0
197.0,33.0,14.534166666666666,18.0,3200.0
109.0,58.0,10.552777777777775,17.0,4000.0
199.0,63.0,17.01388888888889,24.0,3200.0
109.0,41.0,10.024722222222222,17.0,4000.0
140.0,34.0,14.607222222222225,19.0,10000.0
201.0,50.0,13.204166666666667,23.0,10000.0
154.0,31.0,14.8175,24.0,10000.0
108.0,48.0,11.008333333333333,22.0,6000.0
63.0,34.0,12.955,8.0,11000.0
108.0,41.0,10.765,22.0,6000.0
71.0,37.0,19.31833333333333,12.0,11000.0
138.0,64.0,15.953333333333331,23.0,6000.0
170.0,29.0,9.312222222222225,26.0,10000.0
166.0,42.0,12.434444444444445,24.0,10000.0
130.0,47.0,11.967777777777778,25.0,10000.0
97.0,39.0,13.755833333333332,28.0,5600.0
84.0,25.0,9.7775,10.0,4000.0
151.0,22.0,14.689722222222224,23.0,6000.0
197.0,38.0,23.574166666666667,18.0,3200.0
77.0,54.0,18.74194444444445,29.0,5600.0
154.0,50.0,15.546388888888888,24.0,10000.0
146.0,38.0,9.938888888888888,21.0,6000.0
103.0,26.0,13.243333333333334,17.0,3200.0
77.0,48.0,14.346666666666666,29.0,5600.0
221.0,34.0,19.176666666666662,22.0,3200.0
170.0,52.0,16.440833333333334,26.0,10000.0
193.0,35.0,16.510833333333334,23.0,3200.0
103.0,45.0,12.883055555555556,12.0,4000.0
72.0,64.0,22.21472222222222,16.0,11000.0
96.0,33.0,10.181666666666668,12.0,4000.0
87.0,38.0,6.323888888888889,11.0,4000.0
52.0,33.0,11.656666666666666,13.0,6000.0
37.0,40.0,20.89055555555555,22.0,6000.0
121.0,41.0,11.49388888888889,18.0,10000.0
100.0,34.0,10.727222222222222,15.0,4000.0
43.0,45.0,19.788333333333338,23.0,3200.0
102.0,42.0,18.35,20.0,3200.0
143.0,31.0,10.98611111111111,27.0,10000.0
65.0,40.0,16.038888888888888,9.0,11000.0
189.0,41.0,14.70138888888889,21.0,6000.0
77.0,42.0,14.072222222222225,29.0,5600.0
146.0,38.0,10.6525,21.0,6000.0
199.0,28.0,10.666944444444445,24.0,3200.0
72.0,39.0,18.97277777777778,16.0,11000.0
199.0,49.0,12.645,24.0,3200.0
156.0,44.0,10.426944444444445,23.0,6000.0
99.0,43.0,11.229722222222222,18.0,4000.0
68.0,42.0,12.640555555555556,22.0,9000.0
58.0,23.0,17.503055555555555,28.0,5600.0
66.0,37.0,11.951666666666666,15.0,11000.0
151.0,34.0,13.727777777777778,23.0,6000.0
126.0,53.0,13.048055555555557,15.0,3200.0
197.0,50.0,17.91861111111111,18.0,3200.0
60.0,51.0,15.399166666666666,28.0,5600.0
140.0,37.0,19.545555555555556,22.0,6000.0
143.0,56.0,13.849166666666669,27.0,10000.0
140.0,37.0,15.739444444444445,22.0,6000.0
66.0,41.0,10.366944444444444,6.0,11000.0
76.0,39.0,18.468055555555555,9.0,11000.0
156.0,38.0,11.79888888888889,23.0,6000.0
140.0,28.0,15.223611111111111,22.0,6000.0
128.0,49.0,11.047222222222222,21.0,10000.0
159.0,34.0,18.052777777777777,22.0,3200.0
40.0,33.0,13.682222222222222,28.0,5600.0
159.0,39.0,14.760555555555555,22.0,3200.0
189.0,42.0,13.516944444444444,21.0,6000.0
197.0,27.0,14.537222222222224,18.0,3200.0
197.0,39.0,23.821944444444444,18.0,3200.0
77.0,47.0,18.357777777777777,29.0,5600.0
160.0,53.0,13.04111111111111,21.0,6000.0
189.0,38.0,12.916666666666666,21.0,6000.0
121.0,44.0,14.23638888888889,18.0,10000.0
83.0,49.0,12.74,25.0,3200.0
121.0,47.0,12.557222222222222,18.0,10000.0
140.0,45.0,12.706944444444444,22.0,6000.0
42.0,47.0,19.60527777777778,20.0,6000.0
99.0,39.0,8.905277777777778,18.0,4000.0
197.0,29.0,10.737222222222222,18.0,3200.0
82.0,60.0,22.645833333333332,10.0,11000.0
172.0,47.0,15.401388888888889,22.0,10000.0
166.0,43.0,14.283333333333331,24.0,10000.0
166.0,59.0,13.738611111111112,24.0,10000.0
170.0,28.0,14.197777777777778,26.0,10000.0
50.0,34.0,11.591111111111111,18.0,9000.0
35.0,44.0,18.406111111111112,13.0,6000.0
66.0,44.0,12.327777777777778,6.0,11000.0
57.0,44.0,12.805833333333334,24.0,9000.0
164.0,36.0,17.869722222222222,26.0,6000.0
146.0,36.0,9.578333333333331,21.0,6000.0
140.0,27.0,12.9675,22.0,6000.0
36.0,34.0,15.875277777777775,27.0,5600.0
193.0,47.0,16.952222222222222,23.0,3200.0
65.0,28.0,15.384166666666667,9.0,11000.0
92.0,37.0,10.699444444444444,15.0,4000.0
63.0,50.0,11.756944444444445,21.0,9000.0
170.0,45.0,14.84027777777778,26.0,10000.0
159.0,39.0,13.244166666666668,22.0,3200.0
201.0,48.0,16.698055555555555,23.0,10000.0
166.0,33.0,9.431666666666668,24.0,10000.0
44.0,45.0,14.666666666666666,29.0,5600.0
96.0,33.0,7.408611111111111,12.0,4000.0
109.0,51.0,11.2875,11.0,4000.0
76.0,48.0,18.80611111111111,9.0,11000.0
138.0,48.0,18.45638888888889,23.0,6000.0
156.0,31.0,7.910555555555556,23.0,6000.0
164.0,49.0,15.5075,26.0,6000.0
151.0,34.0,13.705277777777775,23.0,6000.0
99.0,29.0,10.5625,18.0,4000.0
140.0,47.0,17.103055555555557,22.0,6000.0
159.0,44.0,15.735277777777778,22.0,3200.0
126.0,60.0,14.5625,15.0,3200.0
146.0,36.0,9.099444444444444,21.0,6000.0
102.0,55.0,14.9575,20.0,3200.0
36.0,52.0,14.109722222222222,27.0,5600.0
66.0,36.0,18.590555555555557,6.0,11000.0
58.0,44.0,14.688888888888888,28.0,5600.0
55.0,39.0,13.356111111111112,26.0,9000.0
103.0,29.0,10.7175,12.0,4000.0
146.0,50.0,17.557222222222222,21.0,6000.0
221.0,43.0,14.108055555555556,22.0,3200.0
143.0,44.0,10.589166666666667,27.0,10000.0
100.0,49.0,11.696388888888889,15.0,4000.0
193.0,43.0,16.68111111111111,23.0,3200.0
42.0,32.0,20.22361111111111,20.0,6000.0
128.0,35.0,14.289722222222222,21.0,10000.0
97.0,35.0,14.368611111111113,18.0,3200.0
128.0,52.0,10.864722222222222,21.0,10000.0
40.0,64.0,18.17861111111111,20.0,9000.0
52.0,48.0,13.064722222222224,13.0,6000.0
97.0,61.0,19.07638888888889,18.0,3200.0
166.0,42.0,15.020555555555555,24.0,10000.0
126.0,33.0,11.393611111111111,15.0,3200.0
109.0,52.0,13.550555555555556,11.0,4000.0
109.0,56.0,12.376944444444444,17.0,4000.0
193.0,49.0,13.260555555555555,23.0,3200.0
76.0,47.0,16.37,9.0,11000.0
166.0,35.0,11.150555555555556,24.0,10000.0
146.0,31.0,11.565277777777778,21.0,6000.0
166.0,35.0,11.0575,24.0,10000.0
221.0,54.0,14.591388888888888,22.0,3200.0
87.0,35.0,11.28,11.0,4000.0
76.0,41.0,16.56833333333333,9.0,11000.0
154.0,42.0,9.280833333333334,24.0,10000.0
55.0,45.0,13.345555555555556,26.0,9000.0
55.0,47.0,18.199444444444445,26.0,9000.0
199.0,33.0,28.461944444444445,24.0,3200.0
55.0,23.0,11.145,28.0,5600.0
221.0,56.0,18.571944444444444,22.0,3200.0
161.0,56.0,14.542222222222222,24.0,3200.0
99.0,54.0,12.265555555555556,18.0,4000.0
75.0,48.0,20.087222222222223,17.0,6000.0
160.0,45.0,12.770833333333334,21.0,6000.0
55.0,48.0,19.408333333333335,21.0,11000.0
100.0,46.0,12.466388888888888,15.0,4000.0
166.0,44.0,13.295,24.0,10000.0
99.0,69.0,13.106111111111112,18.0,4000.0
221.0,63.0,14.380555555555556,22.0,3200.0
151.0,61.0,15.070833333333333,23.0,6000.0
60.0,41.0,15.70888888888889,28.0,5600.0
140.0,36.0,14.959444444444443,19.0,10000.0
121.0,49.0,13.852222222222222,18.0,10000.0
199.0,38.0,19.203611111111112,24.0,3200.0
170.0,49.0,14.513055555555557,26.0,10000.0
130.0,38.0,13.268055555555556,25.0,10000.0
109.0,39.0,10.411111111111111,11.0,4000.0
75.0,52.0,15.60777777777778,17.0,6000.0
140.0,43.0,13.820833333333333,22.0,6000.0
126.0,54.0,18.93166666666667,15.0,3200.0
58.0,33.0,13.467777777777778,22.0,6000.0
159.0,40.0,13.756666666666666,22.0,3200.0
164.0,46.0,15.719166666666666,26.0,6000.0
124.0,74.0,14.685555555555556,9.0,4000.0
61.0,61.0,19.459444444444443,21.0,9000.0
82.0,42.0,21.28,10.0,11000.0
57.0,35.0,10.871944444444445,24.0,9000.0
100.0,45.0,11.016944444444444,15.0,4000.0
57.0,19.0,16.39611111111111,24.0,9000.0
78.0,52.0,11.686944444444444,19.0,4000.0
82.0,53.0,27.50611111111111,10.0,11000.0
166.0,44.0,13.5125,24.0,10000.0
60.0,60.0,15.518611111111111,27.0,5600.0
166.0,29.0,10.572777777777778,24.0,10000.0
140.0,47.0,10.415833333333332,22.0,6000.0
57.0,51.0,15.225277777777778,19.0,3200.0
154.0,50.0,13.620555555555557,24.0,10000.0
87.0,58.0,12.48638888888889,11.0,4000.0
57.0,55.0,14.552777777777775,19.0,3200.0
170.0,40.0,14.500833333333333,26.0,10000.0
189.0,49.0,14.383333333333333,21.0,6000.0
166.0,52.0,16.9675,24.0,10000.0
128.0,34.0,9.751111111111111,21.0,10000.0
197.0,40.0,16.533055555555556,18.0,3200.0
161.0,61.0,16.669722222222223,24.0,3200.0
221.0,58.0,23.330277777777777,22.0,3200.0
84.0,72.0,13.34361111111111,10.0,4000.0
164.0,42.0,12.2425,26.0,6000.0
130.0,46.0,13.186666666666667,25.0,10000.0
63.0,63.0,19.49138888888889,8.0,11000.0
109.0,61.0,13.92388888888889,17.0,4000.0
79.0,46.0,16.255277777777778,9.0,11000.0
55.0,31.0,16.67111111111111,26.0,9000.0
161.0,46.0,17.410555555555554,24.0,3200.0
154.0,48.0,11.919722222222225,24.0,10000.0
